invoice_id,fee_head_id,description,amount,discount,school_id,id,created_at,updated_at
4073,12,Late fee (73 days overdue),1240.00,0.00,36,10489,2026-09-21 13:43:26.046289+05:30,2026-09-21 13:43:26.046289+05:30
4173,12,Late fee (42 days overdue),1240.00,0.00,36,10490,2026-09-21 13:43:26.046289+05:30,2026-09-21 13:43:26.046289+05:30
3974,12,Late fee (103 days overdue),840.00,0.00,36,10491,2026-09-21 13:43:26.104015+05:30,2026-09-21 13:43:26.104015+05:30
4074,12,Late fee (73 days overdue),840.00,0.00,36,10492,2026-09-21 13:43:26.104015+05:30,2026-09-21 13:43:26.104015+05:30
4174,12,Late fee (42 days overdue),840.00,0.00,36,10493,2026-09-21 13:43:26.104015+05:30,2026-09-21 13:43:26.104015+05:30
3976,12,Late fee (103 days overdue),840.00,0.00,36,10494,2026-09-21 13:43:26.183075+05:30,2026-09-21 13:43:26.183075+05:30
4076,12,Late fee (73 days overdue),840.00,0.00,36,10495,2026-09-21 13:43:26.183075+05:30,2026-09-21 13:43:26.183075+05:30
4176,12,Late fee (42 days overdue),840.00,0.00,36,10496,2026-09-21 13:43:26.183075+05:30,2026-09-21 13:43:26.183075+05:30
3977,12,Late fee (103 days overdue),1240.00,0.00,36,10497,2026-09-21 13:43:26.239779+05:30,2026-09-21 13:43:26.239779+05:30
4077,12,Late fee (73 days overdue),1240.00,0.00,36,10498,2026-09-21 13:43:26.239779+05:30,2026-09-21 13:43:26.239779+05:30
4177,12,Late fee (42 days overdue),1240.00,0.00,36,10499,2026-09-21 13:43:26.239779+05:30,2026-09-21 13:43:26.239779+05:30
3979,12,Late fee (103 days overdue),840.00,0.00,36,10500,2026-09-21 13:43:26.316108+05:30,2026-09-21 13:43:26.316108+05:30
4079,12,Late fee (73 days overdue),840.00,0.00,36,10501,2026-09-21 13:43:26.316108+05:30,2026-09-21 13:43:26.316108+05:30
4179,12,Late fee (42 days overdue),840.00,0.00,36,10502,2026-09-21 13:43:26.316108+05:30,2026-09-21 13:43:26.316108+05:30
3980,12,Late fee (103 days overdue),840.00,0.00,36,10503,2026-09-21 13:43:26.372285+05:30,2026-09-21 13:43:26.372285+05:30
4080,12,Late fee (73 days overdue),840.00,0.00,36,10504,2026-09-21 13:43:26.372285+05:30,2026-09-21 13:43:26.372285+05:30
4180,12,Late fee (42 days overdue),840.00,0.00,36,10505,2026-09-21 13:43:26.372285+05:30,2026-09-21 13:43:26.372285+05:30
3982,12,Late fee (103 days overdue),840.00,0.00,36,10506,2026-09-21 13:43:26.487525+05:30,2026-09-21 13:43:26.487525+05:30
4082,12,Late fee (73 days overdue),840.00,0.00,36,10507,2026-09-21 13:43:26.487525+05:30,2026-09-21 13:43:26.487525+05:30
4182,12,Late fee (42 days overdue),840.00,0.00,36,10508,2026-09-21 13:43:26.487525+05:30,2026-09-21 13:43:26.487525+05:30
3983,12,Late fee (103 days overdue),1510.00,0.00,36,10509,2026-09-21 13:43:26.542626+05:30,2026-09-21 13:43:26.542626+05:30
4083,12,Late fee (73 days overdue),1510.00,0.00,36,10510,2026-09-21 13:43:26.542626+05:30,2026-09-21 13:43:26.542626+05:30
4183,12,Late fee (42 days overdue),1510.00,0.00,36,10511,2026-09-21 13:43:26.542626+05:30,2026-09-21 13:43:26.542626+05:30
3984,12,Late fee (103 days overdue),760.00,0.00,36,10512,2026-09-21 13:43:26.599720+05:30,2026-09-21 13:43:26.599720+05:30
4084,12,Late fee (73 days overdue),760.00,0.00,36,10513,2026-09-21 13:43:26.599720+05:30,2026-09-21 13:43:26.599720+05:30
4184,12,Late fee (42 days overdue),760.00,0.00,36,10514,2026-09-21 13:43:26.599720+05:30,2026-09-21 13:43:26.599720+05:30
3986,12,Late fee (103 days overdue),760.00,0.00,36,10515,2026-09-21 13:43:26.676388+05:30,2026-09-21 13:43:26.676388+05:30
4086,12,Late fee (73 days overdue),760.00,0.00,36,10516,2026-09-21 13:43:26.676388+05:30,2026-09-21 13:43:26.676388+05:30
4186,12,Late fee (42 days overdue),760.00,0.00,36,10517,2026-09-21 13:43:26.676388+05:30,2026-09-21 13:43:26.676388+05:30
3987,12,Late fee (103 days overdue),1310.00,0.00,36,10518,2026-09-21 13:43:26.741065+05:30,2026-09-21 13:43:26.741065+05:30
4087,12,Late fee (73 days overdue),1310.00,0.00,36,10519,2026-09-21 13:43:26.741065+05:30,2026-09-21 13:43:26.741065+05:30
4187,12,Late fee (42 days overdue),1310.00,0.00,36,10520,2026-09-21 13:43:26.741065+05:30,2026-09-21 13:43:26.741065+05:30
3989,12,Late fee (103 days overdue),760.00,0.00,36,10521,2026-09-21 13:43:26.826245+05:30,2026-09-21 13:43:26.826245+05:30
4089,12,Late fee (73 days overdue),760.00,0.00,36,10522,2026-09-21 13:43:26.826245+05:30,2026-09-21 13:43:26.826245+05:30
4189,12,Late fee (42 days overdue),760.00,0.00,36,10523,2026-09-21 13:43:26.826245+05:30,2026-09-21 13:43:26.826245+05:30
3990,12,Late fee (103 days overdue),760.00,0.00,36,10524,2026-09-21 13:43:26.882803+05:30,2026-09-21 13:43:26.882803+05:30
4090,12,Late fee (73 days overdue),760.00,0.00,36,10525,2026-09-21 13:43:26.882803+05:30,2026-09-21 13:43:26.882803+05:30
4190,12,Late fee (42 days overdue),760.00,0.00,36,10526,2026-09-21 13:43:26.882803+05:30,2026-09-21 13:43:26.882803+05:30
3992,12,Late fee (103 days overdue),760.00,0.00,36,10527,2026-09-21 13:43:26.959614+05:30,2026-09-21 13:43:26.959614+05:30
4092,12,Late fee (73 days overdue),760.00,0.00,36,10528,2026-09-21 13:43:26.959614+05:30,2026-09-21 13:43:26.959614+05:30
4192,12,Late fee (42 days overdue),760.00,0.00,36,10529,2026-09-21 13:43:26.959614+05:30,2026-09-21 13:43:26.959614+05:30
3993,12,Late fee (103 days overdue),1430.00,0.00,36,10530,2026-09-21 13:43:27.019018+05:30,2026-09-21 13:43:27.019018+05:30
4093,12,Late fee (73 days overdue),1430.00,0.00,36,10531,2026-09-21 13:43:27.019018+05:30,2026-09-21 13:43:27.019018+05:30
4193,12,Late fee (42 days overdue),1430.00,0.00,36,10532,2026-09-21 13:43:27.019018+05:30,2026-09-21 13:43:27.019018+05:30
3994,12,Late fee (103 days overdue),680.00,0.00,36,10533,2026-09-21 13:43:27.076587+05:30,2026-09-21 13:43:27.076587+05:30
4094,12,Late fee (73 days overdue),680.00,0.00,36,10534,2026-09-21 13:43:27.076587+05:30,2026-09-21 13:43:27.076587+05:30
4194,12,Late fee (42 days overdue),680.00,0.00,36,10535,2026-09-21 13:43:27.076587+05:30,2026-09-21 13:43:27.076587+05:30
3996,12,Late fee (103 days overdue),680.00,0.00,36,10536,2026-09-21 13:43:27.155153+05:30,2026-09-21 13:43:27.155153+05:30
4096,12,Late fee (73 days overdue),680.00,0.00,36,10537,2026-09-21 13:43:27.155153+05:30,2026-09-21 13:43:27.155153+05:30
4196,12,Late fee (42 days overdue),680.00,0.00,36,10538,2026-09-21 13:43:27.155153+05:30,2026-09-21 13:43:27.155153+05:30
3997,12,Late fee (103 days overdue),1080.00,0.00,36,10539,2026-09-21 13:43:27.211849+05:30,2026-09-21 13:43:27.211849+05:30
4097,12,Late fee (73 days overdue),1080.00,0.00,36,10540,2026-09-21 13:43:27.211849+05:30,2026-09-21 13:43:27.211849+05:30
4197,12,Late fee (42 days overdue),1080.00,0.00,36,10541,2026-09-21 13:43:27.211849+05:30,2026-09-21 13:43:27.211849+05:30
3999,12,Late fee (103 days overdue),680.00,0.00,36,10542,2026-09-21 13:43:27.291073+05:30,2026-09-21 13:43:27.291073+05:30
4099,12,Late fee (73 days overdue),680.00,0.00,36,10543,2026-09-21 13:43:27.291073+05:30,2026-09-21 13:43:27.291073+05:30
4199,12,Late fee (42 days overdue),680.00,0.00,36,10544,2026-09-21 13:43:27.291073+05:30,2026-09-21 13:43:27.291073+05:30
4000,12,Late fee (103 days overdue),680.00,0.00,36,10545,2026-09-21 13:43:27.347740+05:30,2026-09-21 13:43:27.347740+05:30
4100,12,Late fee (73 days overdue),680.00,0.00,36,10546,2026-09-21 13:43:27.347740+05:30,2026-09-21 13:43:27.347740+05:30
4200,12,Late fee (42 days overdue),680.00,0.00,36,10547,2026-09-21 13:43:27.347740+05:30,2026-09-21 13:43:27.347740+05:30
4002,12,Late fee (103 days overdue),680.00,0.00,36,10548,2026-09-21 13:43:27.428546+05:30,2026-09-21 13:43:27.428546+05:30
4102,12,Late fee (73 days overdue),680.00,0.00,36,10549,2026-09-21 13:43:27.428546+05:30,2026-09-21 13:43:27.428546+05:30
4202,12,Late fee (42 days overdue),680.00,0.00,36,10550,2026-09-21 13:43:27.428546+05:30,2026-09-21 13:43:27.428546+05:30
